Id,Title,Price,Square,District,City,Date
162337,"CĂN HỘ MINI CAO CẤP, RẤT PHÙ HỢP CHO GIA ĐÌNH Ở, MỚI XÂY, CHUẨN CĂN HỘ CHO GIA ĐÌNH Ở",3.3 Triệu/tháng,35 m²,Thủ Đức,Hồ Chí Minh,3.3 Triệu/tháng
162262,"CĂN HỘ RẤT RỘNG 40-50m2 RẤT ĐẸP, FULL ĐỦ NỘI THẤT MỚI 100%, BAN CÔNG, Tủ bếp,....gần chợ Tân Hương",3.5 Triệu/tháng,40 m²,Tân Phú,Hồ Chí Minh,3.5 Triệu/tháng
145591,Phòng trọ thuê gần Ngã tư Bình Thái  Quận 9,2.8 Triệu/tháng,25 m²,Quận 9,Hồ Chí Minh,2.8 Triệu/tháng
169789,KTX Full nội thất giá sinh viên Quận Phú Nhuận,1.5 Triệu/tháng,65 m²,Phú Nhuận,Hồ Chí Minh,1.5 Triệu/tháng
169790,Ký Túc Xá cho người lao động quận 10 giảm giá sốc,1.4 Triệu/tháng,60 m²,Quận 10,Hồ Chí Minh,1.4 Triệu/tháng
169607,"Phòng đẹp có Máy Lạnh, Khu bếp riêng, 140 Phạm Văn Chiêu, P. 14, Q. GÒ VẤP ( Có Máy Giặt, Máy Lạnh)",2.6 Triệu/tháng,22 m²,Gò Vấp,Hồ Chí Minh,2.6 Triệu/tháng
169802,Cho thuê phòng trọ đường Trần Văn Kỷ Bình Thạnh giá 3tr3 gần ĐH Mỹ Thuật,3.3 Triệu/tháng,18 m²,Bình Thạnh,Hồ Chí Minh,3.3 Triệu/tháng
162354,"PHÒNG TRỌ RẤT ĐẸP: MÁY LẠNH + TỦ LẠNH, MÁY GIẶT, GÁC LỬNG + BẾP,.....GẦN AEON",2.8 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,2.8 Triệu/tháng
169171,"PHÒNG TRỌ MỚI TINH ĐẲNG CẤP: MÁY LẠNH, TỦ ÁO, MÁY GIẶT, GÁC LỬNG + BẾP.....GIỜ GIẤC THOẢI MÁI",2.8 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,2.8 Triệu/tháng
169224,"PHÒNG ĐẸP VỪA XÂY MỚI LẠI, có gác lửng cao+ bếp, cửa sổ ánh sáng trời",2.3 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,2.3 Triệu/tháng
166163,"Phòng trọ trong nhà trọ 2 lầu mới xây, an ninh, có lối đi riêng, wifi.TH cáp",1.8 Triệu/tháng,12 m²,Quận 10,Hồ Chí Minh,1.8 Triệu/tháng
169712,"Phòng trọ sạch đẹp đường Nguyễn Duy Trinh, Quận 2 (gần nhà VH thiếu nhi Q2)",2.6 Triệu/tháng,20 m²,Quận 2,Hồ Chí Minh,2.6 Triệu/tháng
167008,"Ký Túc Xá Giá Rẻ Khu Dân Cư Nam Long, Phước Long B Quận 9 (giảm 50% tháng đầu)",1.2 Triệu/tháng,100 m²,Quận 9,Hồ Chí Minh,1.2 Triệu/tháng
120318,"Cho nữ thuê,ngay chợ Hòa Hưng,gần siêu thị Coopfood,gần công viên Lê Thị Riêng",2 Triệu/tháng,10 m²,Quận 3,Hồ Chí Minh,2 Triệu/tháng
169800,THUÊ PHÒNG TRỌ - BÌNH THẠNH – SẠCH ĐẸP  - GIÁ RẺ,2.5 Triệu/tháng,12 m²,Bình Thạnh,Hồ Chí Minh,2.5 Triệu/tháng
169365,"Phòng 30m2 Tô Hiến Thành Q10 có cửa sổ ban công, máy lạnh giờ tự do",6.5 Triệu/tháng,32 m²,Quận 10,Hồ Chí Minh,6.5 Triệu/tháng
164705,"Phòng ngay Lý Thường Kiệt - chợ Tân Bình, máy lạnh,1-3 người ở, giờ tự do 3,2tr/th",3.2 Triệu/tháng,25 m²,Tân Bình,Hồ Chí Minh,3.2 Triệu/tháng
169369,"Cho thuê phòng trọ cao cấp Quận 7, dt 20m2 Huỳnh Tấn Phát",3 Triệu/tháng,20 m²,Quận 7,Hồ Chí Minh,3 Triệu/tháng
169774,PHÒNG TRỌ KTX CC 1/11/62 đường Đặng Thùy Trâm đi bộ đến trường đại học văn lang CS3,4.5 Triệu/tháng,25 m²,Bình Thạnh,Hồ Chí Minh,4.5 Triệu/tháng
169781,Cho thuê phòng trọ giá rẻ quận Gò Vấp (chính chủ),3.2 Triệu/tháng,25 m²,Gò Vấp,Hồ Chí Minh,3.2 Triệu/tháng
168796,"PHÒNG ĐẸP CÓ BAN CÔNG, kệ bếp - 269/45 Phan Huy Ích, P.14, Q.Gò Vấp (Khoá vân tay, MG)",2.5 Triệu/tháng,20 m²,Gò Vấp,Hồ Chí Minh,2.5 Triệu/tháng
169775,"Phòng sạch sẽ, thoáng mát, đường Dương Quảng Hàm, Gò Vấp, 30m2, giá 3,5 triệu/th",3.5 Triệu/tháng,30 m²,Gò Vấp,Hồ Chí Minh,3.5 Triệu/tháng
166635,"Phòng trọ sinh viên, học tập và nghiên cứu",2.4 Triệu/tháng,11 m²,Quận 5,Hồ Chí Minh,2.4 Triệu/tháng
169916,Chính chủ cho thuê căn hộ mini rộng 35m2 tại 26 đường số 20 - P6 - Gò Vấp,3.2 Triệu/tháng,35 m²,Gò Vấp,Hồ Chí Minh,3.2 Triệu/tháng
169548,"Phòng Căn hộ cao cấp đủ nội thất, 1Phòng Ngủ, Phòng Khách -  224/20 Lý Thường Kiệt, P.14, Quận 10",6.9 Triệu/tháng,40 m²,Quận 10,Hồ Chí Minh,6.9 Triệu/tháng
169505,"PHÒNG CĂN HỘ MINI 1PN, khu bếp riêng – 140 Phạm Văn Chiêu, P.14, Q.Gò Vấp (Có Thang Máy)",3 Triệu/tháng,25 m²,Gò Vấp,Hồ Chí Minh,3 Triệu/tháng
169798,"Cho thuê  căn hộ mini, an ninh, sân vườn thoáng mát, nhà xe riêng biệt sau nhà, an toàn cháy nổ",3.3 Triệu/tháng,30 m²,Thủ Đức,Hồ Chí Minh,3.3 Triệu/tháng
169912,"Phòng trọ sinh viên 75/12 đường Nguyễn Văn Cừ Quận 5. có máy lạnh,nội thất đầy đủ",2.5 Triệu/tháng,10 m²,Quận 5,Hồ Chí Minh,2.5 Triệu/tháng
169911,HOT 🤚🏻HOT🤚🏻 PHÒNG TRỌ CAO CẤP CHO SV ĐẠI HỌC NGÂN HÀNG VÀ ĐẠI HỌC SƯ PHẠM KỸ THUẬT HCM,3.5 Triệu/tháng,24 m²,Thủ Đức,Hồ Chí Minh,3.5 Triệu/tháng
169908,"Cho thuê phòng trọ 30 m2, có toilet riêng trong phòng, gần ĐH Luật, ĐH Nguyễn Tất Thành",5 Triệu/tháng,30 m²,Quận 4,Hồ Chí Minh,5 Triệu/tháng
169838,Phòng ở ghép phòng cách Nhật cách ĐẠI HỌC CÔNG NGHIỆP 5p đi bộ,1.2 Triệu/tháng,30 m²,Gò Vấp,Hồ Chí Minh,1.2 Triệu/tháng
169331,PHÒNG TRỌ GIÁ RẺ,1.8 Triệu/tháng,21 m²,Tân Phú,Hồ Chí Minh,1.8 Triệu/tháng
169485,"Cho thuê phòng trọ ngay MT 29 Bàu Cát 6, Phường 14, Q Tân Bình (Có khoá vân tay, kệ bếp)",2.5 Triệu/tháng,22 m²,Tân Bình,Hồ Chí Minh,2.5 Triệu/tháng
169905,CHO THUÊ PHÒNG TRUNG TÂM QUẬN 10 - CHỈ TỪ 2.5 TRIỆU/PHÒNG,2.5 Triệu/tháng,12 m²,Quận 10,Hồ Chí Minh,2.5 Triệu/tháng
169837,"Phòng trọ 30m2 cho gia đình, 2,4 triệu/tháng, gần đại lộ Võ Văn Kiệt, đường 2D, P.An Lạc, Q. Bình tân, tiếp giáp Q.6 và Q.8",2.4 Triệu/tháng,30 m²,Bình Tân,Hồ Chí Minh,2.4 Triệu/tháng
169398,Cho thuê phòng trọ máy lạnh đường 21 gần GiGamall,3.2 Triệu/tháng,30 m²,Thủ Đức,Hồ Chí Minh,3.2 Triệu/tháng
157002,Phòng Trống Cần Cho Thuê Quận Bình Thạnh,2.5 Triệu/tháng,25 m²,Bình Thạnh,Hồ Chí Minh,2.5 Triệu/tháng
169896,"Cho thuê phòng có gác, 25m2, Đường Huỳnh Tấn Phát, P Tân Thuận Tây, Quận 7, gần KCX Tân Thuận",4.3 Triệu/tháng,25 m²,Quận 7,Hồ Chí Minh,4.3 Triệu/tháng
169858,Cho thuê phòng 20m2 phường 3 Bình Thạnh – đối diện bệnh viện Gia Định,2.5 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,2.5 Triệu/tháng
169892,"Cho Thuê Phòng. Căn Hộ STUDIO Cao Cấp, Full Nội Thất, Quận 5",6 Triệu/tháng,25 m²,Quận 5,Hồ Chí Minh,6 Triệu/tháng
169655,CHO THUÊ PHÒNG TRỌ ĐƯỜNG C4 PHẠM HÙNG (ĐỐI DIỆN SÂN BANH NOK),2.8 Triệu/tháng,18 m²,Bình Chánh,Hồ Chí Minh,2.8 Triệu/tháng
147202,Phòng trọ Tân Bình giá rẻ từ 2tr300 đến 2tr700,2.3 Triệu/tháng,20 m²,Tân Bình,Hồ Chí Minh,2.3 Triệu/tháng
169874,"Chính Chủ Cho Thuê Phòng Có Gác , Có Nội Thất , Có Ban Công , Cửa Sổ",4.8 Triệu/tháng,30 m²,Bình Thạnh,Hồ Chí Minh,4.8 Triệu/tháng
169873,"Ký túc xá rộng rãi, xách va ly vô ở ngay, đường D5, P25, Bình Thạnh",1.5 Triệu/tháng,40 m²,Bình Thạnh,Hồ Chí Minh,1.5 Triệu/tháng
169872,"Quận 10, nhà mới xây cho thuê phòng, máy lạnh, toiet , tiện nghi, khóa vân tay, khu an ninh",4 Triệu/tháng,27 m²,Quận 10,Hồ Chí Minh,4 Triệu/tháng
169871,"Quận 10, Còn 1p cho 1 người thuê, máy lạnh, toilet riêng, khu an ninh, yên tĩnh",3 Triệu/tháng,19 m²,Quận 10,Hồ Chí Minh,3 Triệu/tháng
169770,"Phòng rất đẹp có Máy Lạnh 7A/9 Thành Thái, P.14, Quận 10 (Khoá Vân Tay, giờ tự do)",3.2 Triệu/tháng,20 m²,Quận 10,Hồ Chí Minh,3.2 Triệu/tháng
156620,"Cho thuê nhà trọ, phòng trọ Quận 10 - Thành phố Hồ Chí Minh giá 2.5 triệu",2.5 Triệu/tháng,15 m²,Quận 10,Hồ Chí Minh,2.5 Triệu/tháng
169723,"Phòng 18m2 máy lạnh,cửa sổ thoáng mát, giờ giấc tự do cho thuê 2,8tr/th,",2.8 Triệu/tháng,18 m²,Tân Bình,Hồ Chí Minh,2.8 Triệu/tháng
169870,"Phòng Q10, 45m2 gần HUFLIT, UEH, Bách Khoa, Y Dược, ...có phòng ngủ tách bếp, giờ tự do 7,5tr/tháng",7.5 Triệu/tháng,45 m²,Quận 10,Hồ Chí Minh,7.5 Triệu/tháng
169762,"Phòng có máy lạnh, giờ tự do 15m2 gia 2,5tr/th",2.5 Triệu/tháng,15 m²,Quận 10,Hồ Chí Minh,2.5 Triệu/tháng
169276,Phòng Q10 rộng 25m2 Thành Thái-Tô Hiến Thành giờ tự do 3.8tr/th,3.8 Triệu/tháng,25 m²,Quận 10,Hồ Chí Minh,3.8 Triệu/tháng
169869,"Cho nữ thuê phòng trọ đường Đào Duy Anh, Phường 9, Phú Nhuận TP.HCM",2.6 Triệu/tháng,16 m²,Phú Nhuận,Hồ Chí Minh,2.6 Triệu/tháng
169862,Phòng cho thuê ưu tiên nữ hoặc gia đình nhỏ diện tích 32m2,1.9 Triệu/tháng,32 m²,Thủ Đức,Hồ Chí Minh,1.9 Triệu/tháng
169868,"Phòng trọ hẻm rộng 354 Phan Văn Trị, thông ra Phạm Văn Đồng, gần ĐH Công Nghiệp, ĐH Văn Lang",3 Triệu/tháng,30 m²,Bình Thạnh,Hồ Chí Minh,3 Triệu/tháng
149109,"CHO THUÊ GÁC LỬNG ĐẸP, GIÁ RẺ HXH 269 PHAN HUY ÍCH, P.14, Q.GÒ VẤP WC RIÊNG, GIỜ TỰ DO",1.5 Triệu/tháng,14 m²,Gò Vấp,Hồ Chí Minh,1.5 Triệu/tháng
169825,"Cho thuê phòng 3.6tr - 4.2 tr/tg. Dc 70/7 trần tuấn khải, p5, q5",3.8 Triệu/tháng,15 m²,Quận 5,Hồ Chí Minh,3.8 Triệu/tháng
169865,"Cho thuê phòng trọ từ 18m2 mặt tiền đường Sơn Hưng, Phường 12, Tân Bình",3.7 Triệu/tháng,18 m²,Tân Bình,Hồ Chí Minh,3.7 Triệu/tháng
169590,Cho thuê phòng trọ gần trường đại học công nghệ 4 và gần bệnh viện 175,2.7 Triệu/tháng,18 m²,Gò Vấp,Hồ Chí Minh,2.7 Triệu/tháng
119500,"CHO THUE PHONG GIA 1,6 - 1.8 triệu NGAY SIÊU THỊ COOPMART QUANG TRUNG - THỐNG NHẤT, BV HỒNG ĐỨC",1.6 Triệu/tháng,18 m²,Gò Vấp,Hồ Chí Minh,1.6 Triệu/tháng
159424,"Cho thuê phòng trọ 53/17B Đường Trần Khánh Dư,Phường Tân Định, Q.1",2.8 Triệu/tháng,20 m²,Quận 1,Hồ Chí Minh,2.8 Triệu/tháng
162389,"Phòng trọ 336/5 Phan Văn Trị, P.11, Q.Bình Thạnh ĐH Văn Lang ĐH CN TP.HCM",2.7 Triệu/tháng,18 m²,Bình Thạnh,Hồ Chí Minh,2.7 Triệu/tháng
169608,"Phòng trọ cho thuê giá 2 tr/tháng ngay Nguyễn Hữu Cảnh, P22, Bình Thạnh ngay Landmark 81 tầng",2 Triệu/tháng,15 m²,Bình Thạnh,Hồ Chí Minh,2 Triệu/tháng
169596,"Phòng trọ có gác số 132/41 Nguyễn Hữu Cảnh, Q. Bình Thạnh giá 3 triệu/tháng",3 Triệu/tháng,30 m²,Bình Thạnh,Hồ Chí Minh,3 Triệu/tháng
169549,Cho thuê phòng đầy đủ nội thất ngay khu đô thị Vạn Phúc City Thủ Đức,2.2 Triệu/tháng,20 m²,Thủ Đức,Hồ Chí Minh,2.2 Triệu/tháng
169610,"🔥🔥🔥  Khai trương toà nhà CHDV với nhiều dạng căn hộ - 71 Bạch Đằng, Bình Thạnh",6.5 Triệu/tháng,35 m²,Bình Thạnh,Hồ Chí Minh,6.5 Triệu/tháng
169582,"Cho thuê phòng đường Nguyễn Hữu Cảnh, P.22, Bình Thạnh có máy lạnh, Bancon",3 Triệu/tháng,25 m²,Bình Thạnh,Hồ Chí Minh,3 Triệu/tháng
169564,Cho thuê phòng giá 2tr/tháng có máy lạnh cạnh khu đô thị Vạn Phúc QL 13 Thủ Đức,2 Triệu/tháng,20 m²,Thủ Đức,Hồ Chí Minh,2 Triệu/tháng
169634,GIẢM GIÁ SỐC 20% cho tất cả loại hình căn hộ tại LiveIn! Chỉ từ 2trXXX!!,3 Triệu/tháng,10 m²,Quận 9,Hồ Chí Minh,3 Triệu/tháng
169626,"🔥🔥🔥Siêu phẩm CHDV cao cấp mới 100%  - Ngã tư Hàng Xanh, Quận Bình Thạnh",6.6 Triệu/tháng,36 m²,Bình Thạnh,Hồ Chí Minh,6.6 Triệu/tháng
169631,"CHO THUÊ PHÒNG TRỌ 12M2 QUẬN TÂN BÌNH GIÁ 1,9TR",1.9 Triệu/tháng,12 m²,Tân Bình,Hồ Chí Minh,1.9 Triệu/tháng
169150,"Cho thuê phòng hẻm 443 Lê Văn Sỹ, Quận 3",3 Triệu/tháng,30 m²,Quận 3,Hồ Chí Minh,3 Triệu/tháng
169595,"Phòng trọ mới sơn sửa mới ngay Nguyễn Hữu Cảnh, BT giá rẻ ngay Landmark 81",2.5 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,2.5 Triệu/tháng
169560,Cho thuê phòng giá 2tr/tháng có máy lạnh cạnh khu đô thị Vạn Phúc QL 13 Thủ Đức,2 Triệu/tháng,20 m²,Thủ Đức,Hồ Chí Minh,2 Triệu/tháng
157222,"Phòng Đẹp, giá Rẻ tại trung tâm Quận 1, chỉ từ 3 triệu đồng",3 Triệu/tháng,18 m²,Quận 1,Hồ Chí Minh,3 Triệu/tháng
169571,Cho thuê phòng 40m2 Full nội thất cạnh KĐT Vạn Phúc City giá 3 tr/tháng,3 Triệu/tháng,40 m²,Thủ Đức,Hồ Chí Minh,3 Triệu/tháng
169598,"Cho thuê nhiều phòng trọ Nguyễn Hữu Cảnh, P22, Bình Thạnh ngay Landmark 81 tầng",2.5 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,2.5 Triệu/tháng
169534,"Phòng mới gác lửng, có máy lạnh, bếp, mát mẻ. Gần ĐH Công Nghiệp",320000 Triệu/tháng,25 m²,Gò Vấp,Hồ Chí Minh,320000 Triệu/tháng
127632,"Phòng trọ mới xây gần công viên Lê Thị Riêng, chợ Hòa Hưng",1.8 Triệu/tháng,10 m²,Quận 3,Hồ Chí Minh,1.8 Triệu/tháng
169617,"Cho thuê phòng có gác đường xe hơi, khu Trần não, p. Bình an, Q2",3 Triệu/tháng,30 m²,Quận 2,Hồ Chí Minh,3 Triệu/tháng
169333,"SIÊU PHẨM CĂN HỘ MỚI KHAI TRƯƠNG rất đẹp, Nội Thất Gỗ cao cấp+ Gác lửng cao, Thang máy",3.2 Triệu/tháng,28 m²,Tân Phú,Hồ Chí Minh,3.2 Triệu/tháng
169242,"TÒA NHÀ MỚI XÂY ĐẸP TINH TƯƠM, Ban Công riêng - Máy Lạnh+ Gác lửng cao, gần AEON MALL Tân Phú",2.9 Triệu/tháng,26 m²,Tân Phú,Hồ Chí Minh,2.9 Triệu/tháng
169156,"Phòng trọ Tân Bình, toilet khép kín,nội thất đầy đủ,chỗ để xe rộng,an ninh cao, giặt sấy, nóng lạnh",6 Triệu/tháng,20 m²,Tân Bình,Hồ Chí Minh,6 Triệu/tháng
169153,PHÒNG TRỌ QUẬN 7 MỚI XÂY ban công siêu to -  giờ giấc tự do (Không chung chủ),390000 Triệu/tháng,35 m²,Quận 7,Hồ Chí Minh,390000 Triệu/tháng
169149,"Cho thuê phòng 20m2 đường Quang Trung, P11, Gò Vấp 2 triệu/tháng",2 Triệu/tháng,20 m²,Gò Vấp,Hồ Chí Minh,2 Triệu/tháng
169147,Phòng trọ quận 3 50m2 có hành lang thoáng mát,500000 Triệu/tháng,50 m²,Quận 3,Hồ Chí Minh,500000 Triệu/tháng
168825,"Phòng đẹp có MÁY LẠNH, TỦ BẾP– SÀN GỖ 140 Phạm Văn Chiêu, P.14, Q.Gò Vấp. (CÓ THANG MÁY, MG)",2.4 Triệu/tháng,16 m²,Gò Vấp,Hồ Chí Minh,2.4 Triệu/tháng
168703,"Sleep box, KTX Ngay Đh TĐT, RMIT,NTT,UFM 1,5 triệu/1 người, full nội thất",1.3 Triệu/tháng,30 m²,Quận 7,Hồ Chí Minh,1.3 Triệu/tháng
168301,"Phòng riêng/ghép Lê Văn Lương, gần Lotte, cầu Kinh tẻ",2.8 Triệu/tháng,25 m²,Quận 7,Hồ Chí Minh,2.8 Triệu/tháng
168277,Phòng Riêng/ ghép Phạm Thế Hiển gần Cầu Nguyễn Văn Cừ,1.6 Triệu/tháng,25 m²,Quận 8,Hồ Chí Minh,1.6 Triệu/tháng
169145,cho nữ thuê phòng để ở - Quận phú nhuận,3.5 Triệu/tháng,30 m²,Phú Nhuận,Hồ Chí Minh,3.5 Triệu/tháng
168667,CHO THUÊ CHDV KV BÌNH THẠNH (D2 NỐI DÀI),3.5 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,3.5 Triệu/tháng
169144,Cho thuê phòng trọ có nội thất giá 4 triệu,4 Triệu/tháng,25 m²,Gò Vấp,Hồ Chí Minh,4 Triệu/tháng
169143,CHO THUÊ PHÒNG TRỌ QUẬN TÂN BÌNH,7.5 Triệu/tháng,40 m²,Tân Bình,Hồ Chí Minh,7.5 Triệu/tháng
169140,CHO THUÊ PHÒNG NGAY CHỢ BÀ CHIỂU-BÌNH THẠNH,6.5 Triệu/tháng,30 m²,Bình Thạnh,Hồ Chí Minh,6.5 Triệu/tháng
169053,"Thuê phòng đẹp QUẬN 2 có gác , gần Nguyễn Thị Định cách Mai Chí Thọ 3p",4.2 Triệu/tháng,23 m²,Quận 2,Hồ Chí Minh,4.2 Triệu/tháng
169137,Chính chủ khai trương cho thuê giảm giá CHDV mới,5.9 Triệu/tháng,40 m²,Bình Thạnh,Hồ Chí Minh,5.9 Triệu/tháng
169135,Phòng cho thuê full nội thất gần AEON Bình Tân,3.5 Triệu/tháng,25 m²,Bình Tân,Hồ Chí Minh,3.5 Triệu/tháng
169131,PHÒNG TRỌ TRUNG CẤP MỚI XÂY TẠI QUẬN 9 TP THỦ ĐỨC,2.8 Triệu/tháng,25 m²,Quận 9,Hồ Chí Minh,2.8 Triệu/tháng
169064,"Phòng mới, nhà mới khu vực Aeon Tân Phú, Bình Tân",3.4 Triệu/tháng,24 m²,Bình Tân,Hồ Chí Minh,3.4 Triệu/tháng
160710,Phòng có 2 balcon thoáng mát và ở trung tâm thành phố,Thỏa thuận,25 m²,Phú Nhuận,Hồ Chí Minh,Thỏa thuận
169056,"PHÒNG ĐẸP CĂN HỘ MINI 1PN, PK – 140 Phạm Văn Chiêu, P.14, Q.Gò Vấp (Giá Tốt – Có Thang Máy)",3 Triệu/tháng,25 m²,Gò Vấp,Hồ Chí Minh,3 Triệu/tháng
168671,căn hộ studio sắp khai trương ngay trung tâm quận 10,6.8 Triệu/tháng,31 m²,Quận 10,Hồ Chí Minh,6.8 Triệu/tháng
149076,"NHÀ TRỌ MỚI XÂY DỰNG, GIỜ TỰ DO , 43/3 ĐƯỜNG TRƯƠNG PHƯỚC PHAN, QUẬN BÌNH TÂN",2.3 Triệu/tháng,20 m²,Bình Tân,Hồ Chí Minh,2.3 Triệu/tháng
153710,PHÒNG CĂN HỘ MỚI XÂY GIỜ TỰ DO  ĐƯỜNG SONG HÀNH PHƯỜNG 10 QUẬN 6,5.5 Triệu/tháng,40 m²,Quận 6,Hồ Chí Minh,5.5 Triệu/tháng
153272,Cho thuê phòng trọ cao cấp  quận 7 20m2 Huỳnh Tấn Phát,2.5 Triệu/tháng,20 m²,Quận 7,Hồ Chí Minh,2.5 Triệu/tháng
168410,Phòng Tiện nghi 30m2|Gác ML| ngay CV Hoàng Văn Thụ,2.9 Triệu/tháng,30 m²,Tân Bình,Hồ Chí Minh,2.9 Triệu/tháng
166788,Cho thuê phòng trọ giá rẻ Hóc Môn,1.7 Triệu/tháng,22 m²,Hóc Môn,Hồ Chí Minh,1.7 Triệu/tháng
168668,"Cho Thuê Phòng Trọ  Mới 25 M2, Ngay Trung Tâm Quận Tân Bình – Trong Cư Xá Tự Do",3 Triệu/tháng,25 m²,Tân Bình,Hồ Chí Minh,3 Triệu/tháng
127977,CHO THUÊ PHÒNG TRỌ CAO CẤP QUẬN 7,2.5 Triệu/tháng,24 m²,Quận 7,Hồ Chí Minh,2.5 Triệu/tháng
168664,"phòng trọ 2,5-3,5tr .7 phút đi bộ tới ĐH TĐT , 5p đi bộ đến lotte, 441 lê văn lương",2.5 Triệu/tháng,16 m²,Quận 7,Hồ Chí Minh,2.5 Triệu/tháng
168658,"Phòng cho thuê Phú Nhuận giá 3,0-4,5 triệu/ tháng",3 Triệu/tháng,20 m²,Phú Nhuận,Hồ Chí Minh,3 Triệu/tháng
168644,Cho Thuê CHDV Full Nội Thất ngay Trung tâm quận Phú Nhuận,5.5 Triệu/tháng,30 m²,Phú Nhuận,Hồ Chí Minh,5.5 Triệu/tháng
168652,Phòng có gác 18m2 p.an lạc bình tân,1.5 Triệu/tháng,18 m²,Bình Tân,Hồ Chí Minh,1.5 Triệu/tháng
145116,Chính chủ cho thuê phòng trọ ngay trung tâm quận 10,3 Triệu/tháng,14 m²,Quận 10,Hồ Chí Minh,3 Triệu/tháng
166679,Cho nữ thuê phòng ở Q.1 (gần công viên 23/9),3.2 Triệu/tháng,20 m²,Quận 1,Hồ Chí Minh,3.2 Triệu/tháng
129682,"PHÒNG ĐẸP CHO THUÊ 01 TRỆT + 01 Lầu Gác Cao – 1124/2A Lê Đức Thọ, P.13, Q.Gò Vấp – Ngay Thống Nhất",2.8 Triệu/tháng,22 m²,Gò Vấp,Hồ Chí Minh,2.8 Triệu/tháng
168602,* Cho thuê phòng trọ bình dân 1tr6   gần ngã tư Bốn Xã ( K.Mại 500K cho khách hàng mới),1.6 Triệu/tháng,20 m²,Bình Tân,Hồ Chí Minh,1.6 Triệu/tháng
168635,Cho thuê phòng sạch sẽ tiện nghi tại trung tâm Quận 1,4.5 Triệu/tháng,22 m²,Quận 1,Hồ Chí Minh,4.5 Triệu/tháng
158150,"Phòng giờ tự do, có bếp riêng phòng ngủ riêng, máy lạnh, tủ lạnh, máy giặt",4.3 Triệu/tháng,30 m²,Phú Nhuận,Hồ Chí Minh,4.3 Triệu/tháng
168641,Cho thuê phòng trọ giá rẻ tiện nghi ở KDC Nam Long q7,2.5 Triệu/tháng,20 m²,Quận 7,Hồ Chí Minh,2.5 Triệu/tháng
167894,"Cho thuê phòng 21/1 Trường Sơn, P4, Tân Bình - 18M2, WC riêng - Giảm giá tối đa cho khách mùa dịch",2.4 Triệu/tháng,16 m²,Tân Bình,Hồ Chí Minh,2.4 Triệu/tháng
168176,Cho thuê phòng trọ giá rẻ đường lạc long quân,1.8 Triệu/tháng,18 m²,Quận 11,Hồ Chí Minh,1.8 Triệu/tháng
168175,phòng trọ bình chánh - đinh đức thiện,1.5 Triệu/tháng,24 m²,Bình Chánh,Hồ Chí Minh,1.5 Triệu/tháng
168174,Cho Thuê Căn hộ chung cư 2 PN Full nội thất Phú Nhuận giảm 8Tr,8 Triệu/tháng,30 m²,Phú Nhuận,Hồ Chí Minh,8 Triệu/tháng
168173,"Phòng cho thuê ( chính chủ cho thuê,miễn trung gian )",2.5 Triệu/tháng,25 m²,Phú Nhuận,Hồ Chí Minh,2.5 Triệu/tháng
168172,Phòng trọ gia đình quận Phú Nhuận,3 Triệu/tháng,20 m²,Phú Nhuận,Hồ Chí Minh,3 Triệu/tháng
168170,"< MIỄN PHÍ THÁNG ĐẦU >Phòng có CỬA SỔ, WC riêng, gần trường Nguyễn Khuyến, Thủ Đức",2.6 Triệu/tháng,20 m²,Thủ Đức,Hồ Chí Minh,2.6 Triệu/tháng
168169,"Phòng trọ mới xây tại Đường Số 25, P. Hiệp Bình Chánh, Q. Thủ Đức. 2 tháng đầu chỉ 1.25tr/tháng",1.25 Triệu/tháng,26 m²,Thủ Đức,Hồ Chí Minh,1.25 Triệu/tháng
168167,"Phòng 25m2, FULL nội thất, rẻ - đẹp - thoáng , gần Học Viện Hàng Không, Quận.Tân Bình",3.5 Triệu/tháng,25 m²,Tân Bình,Hồ Chí Minh,3.5 Triệu/tháng
168165,Phòng trọ Tân Phú ngay ĐH CN Thực Phảm,2.5 Triệu/tháng,18 m²,Tân Phú,Hồ Chí Minh,2.5 Triệu/tháng
168164,"Cho Nữ Thuê Phòng Nhà Nguyên Căn, Khu vực An Ninh, Tiện Nghi",2.7 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,2.7 Triệu/tháng
168163,Cho thuê phòng trọ Hoàng Hoa Thám P.6 Q. Bình Thạnh,3.5 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,3.5 Triệu/tháng
168157,Cho thuê phòng trọ Quận 12 diện tích sử dụng 23m² GÁC ĐÚC BÊ TÔNG,1.4 Triệu/tháng,12 m²,Quận 12,Hồ Chí Minh,1.4 Triệu/tháng
168156,Phòng trọ 25m2 Nội thất Cơ bản Quận Tân Phú,4 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,4 Triệu/tháng
